rb_track_id,rb_track_name,rb_artists,rb_album,rb_genre,rb_file_type,rb_file_size_bytes,rb_duration_sec,rb_year_release,rb_average_bpm,rb_date_added,rb_playcount,rb_file_name,rb_tonality,rb_label,rb_extract_timestamp
748,Vanishing,Tale Of Us & Fideles,Unity Pt. 2,Melodic Techno,AIFF,65634510,371,2021,122.0,2025-02-05,0,Tale Of Us & Fideles - Vanishing [Afterlife Records],7A,Afterlife Records,2025-12-12 14:53:56
749,Atlas,Artbat,Upperground - EP,Melodic Techno,MP3,18260174,454,2019,122.0,2025-02-05,0,Artbat - Atlas [Diynamic],2A,Diynamic,2025-12-12 14:53:56
750,Believe (Extended Mix),"CamelPhat, Mathame",Believe,Melodic Techno,AIFF,81414216,461,2022,128.0,2025-02-05,0,"CamelPhat, Mathame - Believe (Extended Mix) [Astralwerks]",3A,Astralwerks,2025-12-12 14:53:56
751,Unstable Gravity Alert (Original Mix),Colyn,Unity Pt. 3,Melodic Techno,AIFF,70883060,401,2022,123.0,2025-02-05,0,Colyn - Unstable Gravity Alert (Original Mix) [Afterlife Records],1A,Afterlife Records,2025-12-12 14:53:56
752,Antilope ,Amentia,Miracle D'Hwange,Organic House,MP3,21431302,533,0,122.0,2025-03-11,0,Amentia - Antilope  [Sol Selectas],5A,Sol Selectas,2025-12-12 14:53:56
753,Slime You Out (Ft. SZA) (Samson Remix),"Drake, Samson",,Afro House,WAV,80681360,304,0,122.0,2025-03-11,0,Drake - Slime You Out (Samson Remix),4A,,2025-12-12 14:53:56
754,Benediction (JAMA Edit),"Hot Natured, JAMA",,Afro House,MP3,11642338,291,0,120.0,2025-03-11,0,Hot Natured - Benediction (JAMA Edit),3A,,2025-12-12 14:53:56
755,Kailani (Original Mix) ,Mark Alow,Summer Sol III,Organic House,AIFF,79012552,447,0,122.0,2025-03-11,0,Mark Alow - Kailani (Original Mix) [Sol Selectas],5A,Sol Selectas,2025-12-12 14:53:56
756,Teach Me,Adam Beyer,,Techno,MP3,23982492,594,2014,126.0,2025-03-11,0,Adam Beyer - Teach Me [Drumcode],2A,Drumcode,2025-12-12 14:53:56
757,Ultimate Distortion ,"Alan Fitzpatrick, Rebuke",Ultimate Distortion,Techno,AIFF,67188010,380,2020,128.0,2025-03-11,0,"Alan Fitzpatrick, Rebuke - Ultimate Distortion  [We Are The Brave]",6A,We Are The Brave,2025-12-12 14:53:56
758,Interference (Regal Remix),Alignment,Interference,Techno,AIFF,67961464,384,2019,136.0,2025-03-11,0,Alignment - Interference (Regal Remix) [Etruria Beat],9A,Etruria Beat,2025-12-12 14:53:56
759,DARE U (Original Mix),CIREZ D,DARE U,Techno,AIFF,98746136,559,2018,126.0,2025-03-11,1,CIREZ D - DARE U (Original Mix) [Mouseville],6A,Mouseville,2025-12-12 14:53:56
760,Kronos (Extended Mix) ,Hi-Lo,Kronos,Techno,AIFF,70183192,397,2020,126.0,2025-03-11,0,Hi-Lo - Kronos (Extended Mix) [Octopus Records],9A,Octopus Records,2025-12-12 14:53:56
761,Enlil ,"Ignacio Arfeli, I Am Bam",Atish EP,Techno,AIFF,95495240,497,2019,132.01,2025-03-11,0,"Ignacio Arfeli, I Am Bam - Enlil  [Suara]",9B,Suara,2025-12-12 14:53:56
762,EXILE 007 B2 (Original Mix),Johannes Heil,EXILE 007,Techno,MP3,16818620,419,2017,129.0,2025-03-11,0,Johannes Heil - EXILE 007 B2 (Original Mix) [EXILE],4B,EXILE,2025-12-12 14:53:56
763,Kingswing (Original Mix),Matador (IE),Kingswing EP,Techno,MP3,16617003,415,2011,124.0,2025-03-11,0,Matador (IE) - Kingswing (Original Mix) [Minus],6A,Minus,2025-12-12 14:53:56
764,Losing Part of Me ,Pig & Dan,Infinity,Techno,AIFF,102511466,533,2019,128.0,2025-03-11,0,Pig&Dan - Losing Part of Me  [Drumcode],4A,Drumcode,2025-12-12 14:53:56
765,Eclipse (Original Mix),Wehbba,Eclipse EP,Techno,AIFF,75653864,428,2018,127.0,2025-03-11,0,Wehbba - Eclipse (Original Mix) [Drumcode],8A,Drumcode,2025-12-12 14:53:56
766,Heartbeat (Ft. Nathan Nicholson) (Original Mix),Claptone,Charmer,Deep House,MP3,13188836,329,2015,120.0,2025-03-12,0,Claptone - Heartbeat feat. Nathan Nicholson (Original Mix),3A,,2025-12-12 14:53:56
767,United (Original Mix),Claptone,Ghost,Deep House,MP3,16708501,416,0,120.0,2025-03-12,0,Claptone - United (Original Mix) [Exploited],2A,,2025-12-12 14:53:56
768,Loreley,Kölsch,,House,MP3,13805616,345,2015,128.0,2025-03-12,0,Kölsch - Loreley [Kontor],8A,Kontor,2025-12-12 14:53:56
769,El Ritmo De Verdad (Extended),Lego,,House,MP3,15607131,388,0,123.99,2025-03-12,0,Lego - El Ritmo De Verdad (Extended) [ITH],6A,,2025-12-12 14:53:56
770,Junoka (Original Mix),Marek Hemmann,Freude Am Tanzen Pres. Bees & Wine,Deep House,AIFF,69457818,392,2023,128.0,2025-03-12,0,Marek Hemmann - Junoka (Original Mix) [Freude Am Tanzen Recordings],10A,Freude Am Tanzen Recordings,2025-12-12 14:53:56
771,You Ain't The Problem (Claptone Extended Remix),Michael Kiwanuka,You Ain't The Problem,House,AIFF,59789076,338,2019,124.4,2025-03-12,0,Michael Kiwanuka - You Ain't The Problem (Claptone Extended Remix) [Polydor Records],1A,Polydor Records,2025-12-12 14:53:56
772,Freedom (Mat.Joe Remix),"Mihalis Safras, Raffa FL, Mat.Joe",Freedom,Tech House,MP3,16639761,414,2015,124.0,2025-03-12,0,"Mihalis Safras, Raffa FL, Mat.Joe - Freedom (Mat.Joe Remix) [Glasgow Underground]",1A,,2025-12-12 14:53:56
773,Bonita (Original Mix),Ninetoes,Moon Harbour Best of 2017,House,AIFF,74789160,423,2017,123.0,2025-03-12,0,Ninetoes - Bonita (Original Mix) [Moon Harbour Recordings],10B,Moon Harbour Recordings,2025-12-12 14:53:56
774,Pushing On,Oliver Dollar And Jimi Jules,Pushing On,House,MP3,16693333,417,2014,122.0,2025-03-12,0,Oliver Dollar Ft. Jimi Jules - Pushing On,10A,,2025-12-12 14:53:56
775,Organ Ride,"Peppe Citarella, Davide Fiorese",,House,MP3,12786778,318,2017,123.0,2025-03-12,0,"Peppe Citarella, Davide Fiorese - Organ Ride [Union Records]",8A,,2025-12-12 14:53:56
776,Keep Moving,"Leftwing, Kody",Knee Deep in Sound: Miami 2016 Sampler,Tech House,MP3,15051641,374,2016,123.0,2025-03-12,0,"Leftwing, Kody - Keep Moving [Knee Deep In Sound]",9A,,2025-12-12 14:53:56
777,Roxan,Leonardo Gonnelli,Mexico 2016 Sampler,Tech House,MP3,16470424,409,2016,123.0,2025-03-12,0,Leonardo Gonnelli - Roxan [Knee Deep In Sound],2A,,2025-12-12 14:53:56
778,Whitness,Miguel Bastida,Whitness EP - Suara,Tech House,MP3,16352706,403,2015,124.0,2025-03-12,0,Miguel Bastida - Whitness [Suara],6A,,2025-12-12 14:53:56
779,Slave To Rhythm (Original Mix) ,Pig & Dan,Tunnel Vision (30 Mar 2020),Techno,AIFF,84800654,479,2020,128.0,2025-03-12,0,Pig&Dan - Slave To Rhythm (Original Mix) [Drumcode],11A,Drumcode,2025-12-12 14:53:56
780,"Sweet Disposition (John Summit, Silver Panda Extended Remix)","The Temper Trap, John Summit, Silver Panda",,Melodic Techno,MP3,13931111,344,2024,126.0,2025-03-12,0,"The Temper Trap - Sweet Disposition (John Summit, Silver Panda Extended Remix) [Experts Only]",10A,Experts Only,2025-12-12 14:53:56
781,I Will Do Better (Original Mix),Themba,2018: The Review,House,AIFF,65900206,372,2018,124.0,2025-03-12,0,Themba - I Will Do Better (Original Mix) [Knee Deep In Sound],2A,Knee Deep In Sound,2025-12-12 14:53:56
782,Slow Motion (Extended Mix),Volaris,,Melodic Techno,MP3,15740371,389,2022,127.0,2025-03-12,0,Volaris - Slow Motion (Extended Mix) [Off The Grid],4A,Off The Grid,2025-12-12 14:53:56
783,Projection,Dosem,Best of Toolroom 2017,Tech House,AIFF,66319820,375,2017,124.0,2025-03-12,0,Dosem - Projection [Toolroom],9A,Toolroom,2025-12-12 14:53:56
784,Never Grow Old (Re-Plant),Floorplan,Never Gow Old (Re-Plant) / Phobia (Re-Plant),Techno,MP3,17649553,440,2014,132.12,2025-03-12,0,Floorplan - Never Grow Old (Re-Plant) [M-Plant],11A,,2025-12-12 14:53:56
785,Hungover (Ft. Camden Cox) (Extended Mix),"John Summit, Mathame",,Melodic Techno,MP3,10385379,257,2023,136.0,2025-03-12,0,"John Summit, Mathame - Hungover (Ft. Camden Cox) (Extended Mix) [Experts Only]",7A,Experts Only,2025-12-12 14:53:56
786,No Worries (Toman RMX),"Butch, Toman",No Worries '22,"Deep Tech, Minimal",AIFF,93891804,488,2022,126.0,2025-04-10,0,Butch - No Worries (Toman RMX) [Cecille],9A,Cecille,2025-12-12 14:53:56
787,No Worries,Butch,Defected Presents DJ Haus In the House,House,AIFF,78049382,442,2017,126.0,2025-04-10,0,Butch - No Worries [Defected],12A,Defected,2025-12-12 14:53:56
788,Non stop it (Original Mix) ,"Javi Miramontes, Antonello Camboni",COCOA SUMMER VIBES V.A.,"Deep Tech, Minimal",AIFF,63411718,356,2023,130.0,2025-04-10,0,"Javi Miramontes, Antonello Camboni - Non stop it (Original Mix) [Cocoa]",4B,Cocoa,2025-12-12 14:53:56
789,SOL (Extended Mix) ,KC Lights,SOL,Tech House,AIFF,54353880,307,2019,125.0,2025-04-10,0,KC Lights - SOL (Extended Mix) [Toolroom],6B,Toolroom,2025-12-12 14:53:56
790,I Feel Love (Club Mix),Kevin McKay,I Feel Love (Club Mix),House,MP3,16958433,422,2018,125.0,2025-04-10,0,Kevin McKay - I Feel Love (Club Mix) [Glasgow Underground],6A,Glasgow Underground   ,2025-12-12 14:53:56
791,Selecao (feat. Shovell),Mark Knight,Best of Toolroom 2018,Tech House,AIFF,70454998,398,2018,122.0,2025-04-10,0,Mark Knight - Selecao (feat. Shovell) [Toolroom],1A,Toolroom,2025-12-12 14:53:56
792,Bang! (Original Mix),"Mark Knight, Alan Banjo",Bang!,Tech House,MP3,15801687,392,2016,125.0,2025-04-10,0,"Mark Knight, Alan Banjo - Bang! (Original Mix) [1605]",6A,,2025-12-12 14:53:56
793,Live Stream (Noizu Extended Mix) ,"Mark Knight, Rene Amesz, Green Velvet",Live Stream (Noizu Remix),Tech House,AIFF,56141452,317,2023,127.0,2025-04-10,0,"Mark Knight, Rene Amesz, Green Velvet - Live Stream (Noizu Extended Mix) [Toolroom]",4A,Toolroom,2025-12-12 14:53:56
794,La Fiesta (Original Mix),Max Chapman,Toolroom Amsterdam 2017,Tech House,AIFF,82797950,469,2017,124.0,2025-04-10,0,Max Chapman - La Fiesta (Original Mix) [Toolroom],1A,Toolroom,2025-12-12 14:53:56
795,Iboga,OC & Verde,Maasai,Tech House,MP3,20122196,501,2016,124.0,2025-04-10,0,OC & Verde - Iboga [Knee Deep In Sound],10A,Knee Deep In Sound,2025-12-12 14:53:56
796,Shamanize (Extended Mix),The Deepshakerz & Simon Kidzoo,"Toolroom House Party, Vol. 3",Tech House,AIFF,60013088,339,2020,125.0,2025-04-10,0,The Deepshakerz & Simon Kidzoo - Shamanize (Extended Mix) [Toolroom],6A,Toolroom,2025-12-12 14:53:56
798,Father Stretch (CS Remix),"Kanye West, CS",,,WAV,85612006,323,0,122.0,2025-09-27,0,Father Stretch - CS Remix,8A,,2025-12-12 14:53:56
799,Stubborn (Lovless Youth Remix),"Victony, Asake, Lovless Youth",,,WAV,70251344,265,0,120.0,2025-09-27,0,"Victony, Asake - Stubborn (Lovless Youth Remix) FINAL MASTERING 24bit, 44.1Hz",7A,,2025-12-12 14:53:56
800,Elements (Original Mix) ,Gianni Romano & Aura,Elements (09 Mar 2020),Tech House,MP3,13250153,326,2020,125.0,2025-09-27,0,Gianni Romano & Aura - Elements (Original Mix) [SwitchLab],11A,SwitchLab,2025-12-12 14:53:56
801,Drop It (Mason Maynard Extended Mix) ,CamelPhat,Drop It (Mason Maynard Remix),Tech House,AIFF,67864846,384,2018,125.0,2025-09-27,0,CamelPhat - Drop It (Mason Maynard Extended Mix) [Sola],6A,Sola,2025-12-12 14:53:56
802,Drop It (Original Mix),CamelPhat,Monsters EP,Tech House,MP3,14298305,355,2017,125.0,2025-09-27,0,CamelPhat - Drop It (Original Mix) [Sola],9A,Sola,2025-12-12 14:53:56
803,River Mountain,"Chris Stussy, Toman",Whatudo EP,"Deep Tech, Minimal",MP3,17442345,434,2019,125.0,2025-09-27,0,"Chris Stussy, Toman - River Mountain [Meta]",9A,Meta,2025-12-12 14:53:56
804,I Want (Original Mix),Ciszak,Dirtybird Campout Compilation,Tech House,MP3,15830926,393,2016,124.0,2025-09-27,0,Ciszak - I Want (Original Mix) [Dirtybird],6A,Dirtybird,2025-12-12 14:53:56
805,Tic Tac,Dj Fronter,Tic Tac EP,Tech House,AIFF,73717978,416,2021,127.0,2025-09-27,0,Dj Fronter - Tic Tac [Hottrax],6A,Hottrax,2025-12-12 14:53:56
806,We Dream,Francesco Poggi,Revolution,Deep House,MP3,15131743,377,2016,123.0,2025-09-27,0,Francesco Poggi - We Dream [Go Deeva Records],6A,Go Deeva Records,2025-12-12 14:53:56
